Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people (deaths per million)
Anguilla,AIA,"Apr 28, 2020",0
Anguilla,AIA,"Apr 29, 2020",0
Anguilla,AIA,"Apr 30, 2020",0
Anguilla,AIA,"May 1, 2020",0
Anguilla,AIA,"May 2, 2020",0
Anguilla,AIA,"May 3, 2020",0
Anguilla,AIA,"May 4, 2020",0
Anguilla,AIA,"May 5, 2020",0
Anguilla,AIA,"May 6, 2020",0
Anguilla,AIA,"May 7, 2020",0
Anguilla,AIA,"May 8, 2020",0
Anguilla,AIA,"May 9, 2020",0
Anguilla,AIA,"May 10, 2020",0
Anguilla,AIA,"May 11, 2020",0
Anguilla,AIA,"May 12, 2020",0
Anguilla,AIA,"May 13, 2020",0
Anguilla,AIA,"May 14, 2020",0
Anguilla,AIA,"May 15, 2020",0
Anguilla,AIA,"May 16, 2020",0
Anguilla,AIA,"May 17, 2020",0
Anguilla,AIA,"May 18, 2020",0
Antigua and Barbuda,ATG,"Mar 15, 2020",0
Antigua and Barbuda,ATG,"Mar 21, 2020",0
Antigua and Barbuda,ATG,"Mar 22, 2020",0
Antigua and Barbuda,ATG,"Mar 23, 2020",0
Antigua and Barbuda,ATG,"Mar 24, 2020",0
Antigua and Barbuda,ATG,"Mar 25, 2020",0
Antigua and Barbuda,ATG,"Mar 26, 2020",0
Antigua and Barbuda,ATG,"Mar 27, 2020",0
Antigua and Barbuda,ATG,"Mar 28, 2020",0
Antigua and Barbuda,ATG,"Mar 29, 2020",0
Antigua and Barbuda,ATG,"Mar 30, 2020",0
Antigua and Barbuda,ATG,"Mar 31, 2020",0
Antigua and Barbuda,ATG,"Apr 1, 2020",0
Antigua and Barbuda,ATG,"Apr 2, 2020",0
Antigua and Barbuda,ATG,"Apr 3, 2020",0
Antigua and Barbuda,ATG,"Apr 4, 2020",0
Antigua and Barbuda,ATG,"Apr 5, 2020",0
Antigua and Barbuda,ATG,"Apr 6, 2020",0
Antigua and Barbuda,ATG,"Apr 7, 2020",0
Antigua and Barbuda,ATG,"Apr 8, 2020",0
Antigua and Barbuda,ATG,"Apr 9, 2020",0
Antigua and Barbuda,ATG,"Apr 10, 2020",20.423
Antigua and Barbuda,ATG,"Apr 11, 2020",20.423
Antigua and Barbuda,ATG,"Apr 12, 2020",20.423
Antigua and Barbuda,ATG,"Apr 13, 2020",20.423
Antigua and Barbuda,ATG,"Apr 14, 2020",20.423
Antigua and Barbuda,ATG,"Apr 15, 2020",20.423
Antigua and Barbuda,ATG,"Apr 16, 2020",20.423
Antigua and Barbuda,ATG,"Apr 17, 2020",20.423
Antigua and Barbuda,ATG,"Apr 18, 2020",20.423
Antigua and Barbuda,ATG,"Apr 19, 2020",20.423
Antigua and Barbuda,ATG,"Apr 20, 2020",20.423
Antigua and Barbuda,ATG,"Apr 21, 2020",30.635
Antigua and Barbuda,ATG,"Apr 22, 2020",30.635
Antigua and Barbuda,ATG,"Apr 23, 2020",30.635
Antigua and Barbuda,ATG,"Apr 24, 2020",30.635
Antigua and Barbuda,ATG,"Apr 25, 2020",30.635
Antigua and Barbuda,ATG,"Apr 26, 2020",30.635
Antigua and Barbuda,ATG,"Apr 27, 2020",30.635
Antigua and Barbuda,ATG,"Apr 28, 2020",30.635
Antigua and Barbuda,ATG,"Apr 29, 2020",30.635
Antigua and Barbuda,ATG,"Apr 30, 2020",30.635
Antigua and Barbuda,ATG,"May 1, 2020",30.635
Antigua and Barbuda,ATG,"May 2, 2020",30.635
Antigua and Barbuda,ATG,"May 3, 2020",30.635
Antigua and Barbuda,ATG,"May 4, 2020",30.635
Antigua and Barbuda,ATG,"May 5, 2020",30.635
Antigua and Barbuda,ATG,"May 6, 2020",30.635
Antigua and Barbuda,ATG,"May 7, 2020",30.635
Antigua and Barbuda,ATG,"May 8, 2020",30.635
Antigua and Barbuda,ATG,"May 9, 2020",30.635
Antigua and Barbuda,ATG,"May 10, 2020",30.635
Antigua and Barbuda,ATG,"May 11, 2020",30.635
Antigua and Barbuda,ATG,"May 12, 2020",30.635
Antigua and Barbuda,ATG,"May 13, 2020",30.635
Antigua and Barbuda,ATG,"May 14, 2020",30.635
Antigua and Barbuda,ATG,"May 15, 2020",30.635
Antigua and Barbuda,ATG,"May 16, 2020",30.635
Antigua and Barbuda,ATG,"May 17, 2020",30.635
Antigua and Barbuda,ATG,"May 18, 2020",30.635
Argentina,ARG,"Mar 4, 2020",0
Argentina,ARG,"Mar 6, 2020",0
Argentina,ARG,"Mar 7, 2020",0
Argentina,ARG,"Mar 8, 2020",0.022
Argentina,ARG,"Mar 9, 2020",0.022
Argentina,ARG,"Mar 11, 2020",0.022
Argentina,ARG,"Mar 13, 2020",0.022
Argentina,ARG,"Mar 14, 2020",0.044
Argentina,ARG,"Mar 15, 2020",0.044
Argentina,ARG,"Mar 16, 2020",0.044
Argentina,ARG,"Mar 17, 2020",0.044
Argentina,ARG,"Mar 18, 2020",0.044
Argentina,ARG,"Mar 19, 2020",0.044
Argentina,ARG,"Mar 20, 2020",0.066
Argentina,ARG,"Mar 21, 2020",0.066
Argentina,ARG,"Mar 22, 2020",0.089
Argentina,ARG,"Mar 23, 2020",0.089
Argentina,ARG,"Mar 24, 2020",0.089
Argentina,ARG,"Mar 25, 2020",0.133
Argentina,ARG,"Mar 26, 2020",0.177
Argentina,ARG,"Mar 27, 2020",0.266
Argentina,ARG,"Mar 28, 2020",0.376
Argentina,ARG,"Mar 29, 2020",0.42
Argentina,ARG,"Mar 30, 2020",0.443
Argentina,ARG,"Mar 31, 2020",0.531
Argentina,ARG,"Apr 1, 2020",0.531
Argentina,ARG,"Apr 2, 2020",0.686
Argentina,ARG,"Apr 3, 2020",0.752
Argentina,ARG,"Apr 4, 2020",0.819
Argentina,ARG,"Apr 5, 2020",0.951
Argentina,ARG,"Apr 6, 2020",1.018
Argentina,ARG,"Apr 7, 2020",1.173
Argentina,ARG,"Apr 8, 2020",1.328
Argentina,ARG,"Apr 9, 2020",1.438
Argentina,ARG,"Apr 10, 2020",1.748
Argentina,ARG,"Apr 11, 2020",1.814
Argentina,ARG,"Apr 12, 2020",1.969
Argentina,ARG,"Apr 13, 2020",2.102
Argentina,ARG,"Apr 14, 2020",2.168
Argentina,ARG,"Apr 15, 2020",2.323
Argentina,ARG,"Apr 16, 2020",2.412
Argentina,ARG,"Apr 17, 2020",2.544
Argentina,ARG,"Apr 18, 2020",2.699
Argentina,ARG,"Apr 19, 2020",2.921
Argentina,ARG,"Apr 20, 2020",2.965
Argentina,ARG,"Apr 21, 2020",3.142
Argentina,ARG,"Apr 22, 2020",3.341
Argentina,ARG,"Apr 23, 2020",3.518
Argentina,ARG,"Apr 24, 2020",3.651
Argentina,ARG,"Apr 25, 2020",3.695
Argentina,ARG,"Apr 26, 2020",4.093
Argentina,ARG,"Apr 27, 2020",4.115
Argentina,ARG,"Apr 28, 2020",4.359
Argentina,ARG,"Apr 29, 2020",4.58
Argentina,ARG,"Apr 30, 2020",4.735
Argentina,ARG,"May 1, 2020",4.823
Argentina,ARG,"May 2, 2020",4.978
Argentina,ARG,"May 3, 2020",5.244
Argentina,ARG,"May 4, 2020",5.443
Argentina,ARG,"May 5, 2020",5.753
Argentina,ARG,"May 6, 2020",5.841
Argentina,ARG,"May 7, 2020",6.04
Argentina,ARG,"May 8, 2020",6.24
Argentina,ARG,"May 9, 2020",6.483
Argentina,ARG,"May 10, 2020",6.638
Argentina,ARG,"May 11, 2020",6.638
Argentina,ARG,"May 12, 2020",6.748
Argentina,ARG,"May 13, 2020",7.058
Argentina,ARG,"May 14, 2020",7.279
Argentina,ARG,"May 15, 2020",7.81
Argentina,ARG,"May 16, 2020",7.877
Argentina,ARG,"May 17, 2020",8.032
Argentina,ARG,"May 18, 2020",8.098
Armenia,ARM,"Dec 31, 2019",0
Armenia,ARM,"Jan 1, 2020",0
Armenia,ARM,"Jan 2, 2020",0
Armenia,ARM,"Jan 3, 2020",0
Armenia,ARM,"Jan 4, 2020",0
Armenia,ARM,"Jan 5, 2020",0
Armenia,ARM,"Jan 6, 2020",0
Armenia,ARM,"Jan 7, 2020",0
Armenia,ARM,"Jan 8, 2020",0
Armenia,ARM,"Jan 9, 2020",0
Armenia,ARM,"Jan 10, 2020",0
Armenia,ARM,"Jan 11, 2020",0
Armenia,ARM,"Jan 12, 2020",0
Armenia,ARM,"Jan 13, 2020",0
Armenia,ARM,"Jan 14, 2020",0
Armenia,ARM,"Jan 15, 2020",0
Armenia,ARM,"Jan 16, 2020",0
Armenia,ARM,"Jan 17, 2020",0
Armenia,ARM,"Jan 18, 2020",0
Armenia,ARM,"Jan 19, 2020",0
Armenia,ARM,"Jan 20, 2020",0
Armenia,ARM,"Jan 21, 2020",0
Armenia,ARM,"Jan 22, 2020",0
Armenia,ARM,"Jan 23, 2020",0
Armenia,ARM,"Jan 24, 2020",0
Armenia,ARM,"Jan 25, 2020",0
Armenia,ARM,"Jan 26, 2020",0
Armenia,ARM,"Jan 27, 2020",0
Armenia,ARM,"Jan 28, 2020",0
Armenia,ARM,"Jan 29, 2020",0
Armenia,ARM,"Jan 30, 2020",0
Armenia,ARM,"Jan 31, 2020",0
Armenia,ARM,"Feb 1, 2020",0
Armenia,ARM,"Feb 2, 2020",0
Armenia,ARM,"Feb 3, 2020",0
Armenia,ARM,"Feb 4, 2020",0
Armenia,ARM,"Feb 5, 2020",0
Armenia,ARM,"Feb 6, 2020",0
Armenia,ARM,"Feb 7, 2020",0
Armenia,ARM,"Feb 8, 2020",0
Armenia,ARM,"Feb 9, 2020",0
Armenia,ARM,"Feb 10, 2020",0
Armenia,ARM,"Feb 11, 2020",0
Armenia,ARM,"Feb 12, 2020",0
Armenia,ARM,"Feb 13, 2020",0
Armenia,ARM,"Feb 14, 2020",0
Armenia,ARM,"Feb 15, 2020",0
Armenia,ARM,"Feb 16, 2020",0
Armenia,ARM,"Feb 17, 2020",0
Armenia,ARM,"Feb 18, 2020",0
Armenia,ARM,"Feb 19, 2020",0
Armenia,ARM,"Feb 20, 2020",0
Armenia,ARM,"Feb 21, 2020",0
Armenia,ARM,"Feb 22, 2020",0
Armenia,ARM,"Feb 23, 2020",0
Armenia,ARM,"Feb 24, 2020",0
Armenia,ARM,"Feb 25, 2020",0
Armenia,ARM,"Feb 26, 2020",0
Armenia,ARM,"Feb 27, 2020",0
Armenia,ARM,"Feb 28, 2020",0
Armenia,ARM,"Feb 29, 2020",0
Armenia,ARM,"Mar 1, 2020",0
Armenia,ARM,"Mar 2, 2020",0
Armenia,ARM,"Mar 12, 2020",0
Armenia,ARM,"Mar 13, 2020",0
Armenia,ARM,"Mar 14, 2020",0
Armenia,ARM,"Mar 15, 2020",0
Armenia,ARM,"Mar 16, 2020",0
Armenia,ARM,"Mar 17, 2020",0
Armenia,ARM,"Mar 18, 2020",0
Armenia,ARM,"Mar 19, 2020",0
Armenia,ARM,"Mar 20, 2020",0
Armenia,ARM,"Mar 21, 2020",0
Armenia,ARM,"Mar 22, 2020",0
Armenia,ARM,"Mar 23, 2020",0
Armenia,ARM,"Mar 24, 2020",0
Armenia,ARM,"Mar 25, 2020",0
Armenia,ARM,"Mar 26, 2020",0
Armenia,ARM,"Mar 27, 2020",0.337
Armenia,ARM,"Mar 28, 2020",0.337
Armenia,ARM,"Mar 29, 2020",1.012
Armenia,ARM,"Mar 30, 2020",1.012
Armenia,ARM,"Mar 31, 2020",1.012
Armenia,ARM,"Apr 1, 2020",1.012
Armenia,ARM,"Apr 2, 2020",1.012
Armenia,ARM,"Apr 3, 2020",1.35
Armenia,ARM,"Apr 4, 2020",2.362
Armenia,ARM,"Apr 5, 2020",2.362
Armenia,ARM,"Apr 6, 2020",2.362
Armenia,ARM,"Apr 7, 2020",2.7
Armenia,ARM,"Apr 8, 2020",2.7
Armenia,ARM,"Apr 9, 2020",3.037
Armenia,ARM,"Apr 10, 2020",3.375
Armenia,ARM,"Apr 11, 2020",3.712
Armenia,ARM,"Apr 12, 2020",4.387
Armenia,ARM,"Apr 13, 2020",4.387
Armenia,ARM,"Apr 14, 2020",4.725
Armenia,ARM,"Apr 15, 2020",5.737
Armenia,ARM,"Apr 16, 2020",6.074
Armenia,ARM,"Apr 17, 2020",6.412
Armenia,ARM,"Apr 18, 2020",6.749
Armenia,ARM,"Apr 19, 2020",6.749
Armenia,ARM,"Apr 20, 2020",7.424
Armenia,ARM,"Apr 21, 2020",8.099
Armenia,ARM,"Apr 22, 2020",8.099
Armenia,ARM,"Apr 23, 2020",8.099
Armenia,ARM,"Apr 24, 2020",9.112
Armenia,ARM,"Apr 25, 2020",9.449
Armenia,ARM,"Apr 26, 2020",9.449
Armenia,ARM,"Apr 27, 2020",9.787
Armenia,ARM,"Apr 28, 2020",10.124
Armenia,ARM,"Apr 29, 2020",10.124
Armenia,ARM,"Apr 30, 2020",10.124
Armenia,ARM,"May 1, 2020",10.799
Armenia,ARM,"May 2, 2020",11.136
Armenia,ARM,"May 3, 2020",11.136
Armenia,ARM,"May 4, 2020",11.811
Armenia,ARM,"May 5, 2020",13.161
Armenia,ARM,"May 6, 2020",13.499
Armenia,ARM,"May 7, 2020",13.499
Armenia,ARM,"May 8, 2020",14.174
Armenia,ARM,"May 9, 2020",14.511
Armenia,ARM,"May 10, 2020",14.849
Armenia,ARM,"May 11, 2020",15.186
Armenia,ARM,"May 12, 2020",15.524
Armenia,ARM,"May 13, 2020",15.861
Armenia,ARM,"May 14, 2020",16.199
Armenia,ARM,"May 15, 2020",16.536
Armenia,ARM,"May 16, 2020",17.548
Armenia,ARM,"May 17, 2020",18.561
Armenia,ARM,"May 18, 2020",20.248
Aruba,ABW,"Mar 13, 2020",0
Aruba,ABW,"Mar 20, 2020",0
Aruba,ABW,"Mar 24, 2020",0
Aruba,ABW,"Mar 25, 2020",0
Aruba,ABW,"Mar 26, 2020",0
Aruba,ABW,"Mar 27, 2020",0
Aruba,ABW,"Mar 28, 2020",0
Aruba,ABW,"Mar 29, 2020",0
Aruba,ABW,"Mar 30, 2020",0
Aruba,ABW,"Apr 1, 2020",0
Aruba,ABW,"Apr 2, 2020",0
Aruba,ABW,"Apr 3, 2020",0
Aruba,ABW,"Apr 4, 2020",0
Aruba,ABW,"Apr 5, 2020",0
Aruba,ABW,"Apr 6, 2020",0
Aruba,ABW,"Apr 7, 2020",0
Aruba,ABW,"Apr 8, 2020",0
Aruba,ABW,"Apr 9, 2020",0
Aruba,ABW,"Apr 10, 2020",0
Aruba,ABW,"Apr 11, 2020",0
Aruba,ABW,"Apr 12, 2020",0
Aruba,ABW,"Apr 13, 2020",0
Aruba,ABW,"Apr 14, 2020",0
Aruba,ABW,"Apr 15, 2020",0
Aruba,ABW,"Apr 16, 2020",9.366
Aruba,ABW,"Apr 17, 2020",9.366
Aruba,ABW,"Apr 18, 2020",18.733
Aruba,ABW,"Apr 19, 2020",18.733
Aruba,ABW,"Apr 20, 2020",18.733
Aruba,ABW,"Apr 21, 2020",18.733
Aruba,ABW,"Apr 22, 2020",18.733
Aruba,ABW,"Apr 23, 2020",18.733
Aruba,ABW,"Apr 24, 2020",18.733
Aruba,ABW,"Apr 25, 2020",18.733
Aruba,ABW,"Apr 26, 2020",18.733
Aruba,ABW,"Apr 27, 2020",18.733
Aruba,ABW,"Apr 28, 2020",18.733
Aruba,ABW,"Apr 29, 2020",18.733
Aruba,ABW,"Apr 30, 2020",18.733
Aruba,ABW,"May 1, 2020",18.733
Aruba,ABW,"May 2, 2020",18.733
Aruba,ABW,"May 3, 2020",18.733
Aruba,ABW,"May 4, 2020",18.733
Aruba,ABW,"May 5, 2020",18.733
Aruba,ABW,"May 6, 2020",18.733
Aruba,ABW,"May 7, 2020",18.733
Aruba,ABW,"May 8, 2020",28.099
Aruba,ABW,"May 9, 2020",28.099
Aruba,ABW,"May 10, 2020",28.099
Aruba,ABW,"May 11, 2020",28.099
Aruba,ABW,"May 12, 2020",28.099
Aruba,ABW,"May 13, 2020",28.099
Aruba,ABW,"May 14, 2020",28.099
Aruba,ABW,"May 15, 2020",28.099
Aruba,ABW,"May 16, 2020",28.099
Aruba,ABW,"May 17, 2020",28.099
Aruba,ABW,"May 18, 2020",28.099
Asia,,"Dec 31, 2019",0
Asia,,"Jan 1, 2020",0
Asia,,"Jan 2, 2020",0
Asia,,"Jan 3, 2020",0
Asia,,"Jan 4, 2020",0
Asia,,"Jan 5, 2020",0
Asia,,"Jan 6, 2020",0
Asia,,"Jan 7, 2020",0
Asia,,"Jan 8, 2020",0
Asia,,"Jan 9, 2020",0
Asia,,"Jan 10, 2020",0
Asia,,"Jan 11, 2020",0
Asia,,"Jan 12, 2020",0
Asia,,"Jan 13, 2020",0
Asia,,"Jan 14, 2020",0
Asia,,"Jan 15, 2020",0
Asia,,"Jan 16, 2020",0
Asia,,"Jan 17, 2020",0
Asia,,"Jan 18, 2020",0
Asia,,"Jan 19, 2020",0.001
Asia,,"Jan 20, 2020",0.001
Asia,,"Jan 21, 2020",0.001
Asia,,"Jan 22, 2020",0.004
Asia,,"Jan 23, 2020",0.004
Asia,,"Jan 24, 2020",0.006
Asia,,"Jan 25, 2020",0.009
Asia,,"Jan 26, 2020",0.012
Asia,,"Jan 27, 2020",0.017
Asia,,"Jan 28, 2020",0.023
Asia,,"Jan 29, 2020",0.028
Asia,,"Jan 30, 2020",0.037
Asia,,"Jan 31, 2020",0.046
Asia,,"Feb 1, 2020",0.056
Asia,,"Feb 2, 2020",0.066
Asia,,"Feb 3, 2020",0.078
Asia,,"Feb 4, 2020",0.092
Asia,,"Feb 5, 2020",0.106
Asia,,"Feb 6, 2020",0.122
Asia,,"Feb 7, 2020",0.137
Asia,,"Feb 8, 2020",0.156
Asia,,"Feb 9, 2020",0.175
Asia,,"Feb 10, 2020",0.196
Asia,,"Feb 11, 2020",0.219
Asia,,"Feb 12, 2020",0.24
Asia,,"Feb 13, 2020",0.295
Asia,,"Feb 14, 2020",0.298
Asia,,"Feb 15, 2020",0.329
Asia,,"Feb 16, 2020",0.359
Asia,,"Feb 17, 2020",0.382
Asia,,"Feb 18, 2020",0.403
Asia,,"Feb 19, 2020",0.433
Asia,,"Feb 20, 2020",0.458
Asia,,"Feb 21, 2020",0.484
Asia,,"Feb 22, 2020",0.508
Asia,,"Feb 23, 2020",0.53
Asia,,"Feb 24, 2020",0.563
Asia,,"Feb 25, 2020",0.579
Asia,,"Feb 26, 2020",0.592
Asia,,"Feb 27, 2020",0.599
Asia,,"Feb 28, 2020",0.611
Asia,,"Feb 29, 2020",0.623
Asia,,"Mar 1, 2020",0.633
Asia,,"Mar 2, 2020",0.646
Asia,,"Mar 3, 2020",0.657
Asia,,"Mar 4, 2020",0.668
Asia,,"Mar 5, 2020",0.679
Asia,,"Mar 6, 2020",0.69
Asia,,"Mar 7, 2020",0.7
Asia,,"Mar 8, 2020",0.712
Asia,,"Mar 9, 2020",0.729
Asia,,"Mar 10, 2020",0.743
Asia,,"Mar 11, 2020",0.761
Asia,,"Mar 12, 2020",0.78
Asia,,"Mar 13, 2020",0.799
Asia,,"Mar 14, 2020",0.824
Asia,,"Mar 15, 2020",0.848
Asia,,"Mar 16, 2020",0.877
Asia,,"Mar 17, 2020",0.91
Asia,,"Mar 18, 2020",0.945
Asia,,"Mar 19, 2020",0.981
Asia,,"Mar 20, 2020",1.021
Asia,,"Mar 21, 2020",1.059
Asia,,"Mar 22, 2020",1.097
Asia,,"Mar 23, 2020",1.137
Asia,,"Mar 24, 2020",1.174
Asia,,"Mar 25, 2020",1.208
Asia,,"Mar 26, 2020",1.25
Asia,,"Mar 27, 2020",1.302
Asia,,"Mar 28, 2020",1.345
Asia,,"Mar 29, 2020",1.394
Asia,,"Mar 30, 2020",1.437
Asia,,"Mar 31, 2020",1.484
Asia,,"Apr 1, 2020",1.535
Asia,,"Apr 2, 2020",1.595
Asia,,"Apr 3, 2020",1.658
Asia,,"Apr 4, 2020",1.691
Asia,,"Apr 5, 2020",1.786
Asia,,"Apr 6, 2020",1.857
Asia,,"Apr 7, 2020",1.917
Asia,,"Apr 8, 2020",1.985
Asia,,"Apr 9, 2020",2.047
Asia,,"Apr 10, 2020",2.123
Asia,,"Apr 11, 2020",2.194
Asia,,"Apr 12, 2020",2.277
Asia,,"Apr 13, 2020",2.361
Asia,,"Apr 14, 2020",2.434
Asia,,"Apr 15, 2020",2.518
Asia,,"Apr 16, 2020",2.591
Asia,,"Apr 17, 2020",2.943
Asia,,"Apr 18, 2020",3.021
Asia,,"Apr 19, 2020",3.088
Asia,,"Apr 20, 2020",3.169
Asia,,"Apr 21, 2020",3.245
Asia,,"Apr 22, 2020",3.319
Asia,,"Apr 23, 2020",3.411
Asia,,"Apr 24, 2020",3.489
Asia,,"Apr 25, 2020",3.571
Asia,,"Apr 26, 2020",3.646
Asia,,"Apr 27, 2020",3.708
Asia,,"Apr 28, 2020",3.786
Asia,,"Apr 29, 2020",3.858
Asia,,"Apr 30, 2020",3.935
Asia,,"May 1, 2020",4.011
Asia,,"May 2, 2020",4.083
Asia,,"May 3, 2020",4.164
Asia,,"May 4, 2020",4.227
Asia,,"May 5, 2020",4.323
Asia,,"May 6, 2020",4.403
Asia,,"May 7, 2020",4.483
Asia,,"May 8, 2020",4.563
Asia,,"May 9, 2020",4.635
Asia,,"May 10, 2020",4.709
Asia,,"May 11, 2020",4.778
Asia,,"May 12, 2020",4.847
Asia,,"May 13, 2020",4.927
Asia,,"May 14, 2020",5.012
Asia,,"May 15, 2020",5.091
Asia,,"May 16, 2020",5.173
Asia,,"May 17, 2020",5.246
Asia,,"May 18, 2020",5.335
Australia,AUS,"Dec 31, 2019",0
Australia,AUS,"Jan 1, 2020",0
Australia,AUS,"Jan 2, 2020",0
Australia,AUS,"Jan 3, 2020",0
Australia,AUS,"Jan 4, 2020",0
Australia,AUS,"Jan 5, 2020",0
Australia,AUS,"Jan 6, 2020",0
Australia,AUS,"Jan 7, 2020",0
Australia,AUS,"Jan 8, 2020",0
Australia,AUS,"Jan 9, 2020",0
Australia,AUS,"Jan 10, 2020",0
Australia,AUS,"Jan 11, 2020",0
Australia,AUS,"Jan 12, 2020",0
Australia,AUS,"Jan 13, 2020",0
Australia,AUS,"Jan 14, 2020",0
Australia,AUS,"Jan 15, 2020",0
Australia,AUS,"Jan 16, 2020",0
Australia,AUS,"Jan 17, 2020",0
Australia,AUS,"Jan 18, 2020",0
Australia,AUS,"Jan 19, 2020",0
Australia,AUS,"Jan 20, 2020",0
Australia,AUS,"Jan 21, 2020",0
Australia,AUS,"Jan 22, 2020",0
Australia,AUS,"Jan 23, 2020",0
Australia,AUS,"Jan 24, 2020",0
Australia,AUS,"Jan 25, 2020",0
Australia,AUS,"Jan 26, 2020",0
Australia,AUS,"Jan 27, 2020",0
Australia,AUS,"Jan 28, 2020",0
Australia,AUS,"Jan 29, 2020",0
Australia,AUS,"Jan 30, 2020",0
Australia,AUS,"Jan 31, 2020",0
Australia,AUS,"Feb 1, 2020",0
Australia,AUS,"Feb 2, 2020",0
Australia,AUS,"Feb 3, 2020",0
Australia,AUS,"Feb 4, 2020",0
Australia,AUS,"Feb 5, 2020",0
Australia,AUS,"Feb 6, 2020",0
Australia,AUS,"Feb 7, 2020",0
Australia,AUS,"Feb 8, 2020",0
Australia,AUS,"Feb 9, 2020",0
Australia,AUS,"Feb 10, 2020",0
Australia,AUS,"Feb 11, 2020",0
Australia,AUS,"Feb 12, 2020",0
Australia,AUS,"Feb 13, 2020",0
Australia,AUS,"Feb 14, 2020",0
Australia,AUS,"Feb 15, 2020",0
Australia,AUS,"Feb 16, 2020",0
Australia,AUS,"Feb 17, 2020",0
Australia,AUS,"Feb 18, 2020",0
Australia,AUS,"Feb 19, 2020",0
Australia,AUS,"Feb 20, 2020",0
Australia,AUS,"Feb 21, 2020",0
Australia,AUS,"Feb 22, 2020",0
Australia,AUS,"Feb 23, 2020",0
Australia,AUS,"Feb 24, 2020",0
Australia,AUS,"Feb 25, 2020",0
Australia,AUS,"Feb 26, 2020",0
Australia,AUS,"Feb 27, 2020",0
Australia,AUS,"Feb 28, 2020",0
Australia,AUS,"Feb 29, 2020",0
Australia,AUS,"Mar 1, 2020",0.039
Australia,AUS,"Mar 2, 2020",0.039
Australia,AUS,"Mar 3, 2020",0.039
Australia,AUS,"Mar 4, 2020",0.039
Australia,AUS,"Mar 5, 2020",0.078
Australia,AUS,"Mar 6, 2020",0.078
Australia,AUS,"Mar 7, 2020",0.078
Australia,AUS,"Mar 8, 2020",0.118
Australia,AUS,"Mar 9, 2020",0.118
Australia,AUS,"Mar 10, 2020",0.118
Australia,AUS,"Mar 11, 2020",0.118
Australia,AUS,"Mar 12, 2020",0.118
Australia,AUS,"Mar 13, 2020",0.118
Australia,AUS,"Mar 14, 2020",0.118
Australia,AUS,"Mar 15, 2020",0.118
Australia,AUS,"Mar 16, 2020",0.196
Australia,AUS,"Mar 17, 2020",0.196
Australia,AUS,"Mar 18, 2020",0.196
Australia,AUS,"Mar 19, 2020",0.235
Australia,AUS,"Mar 20, 2020",0.235
Australia,AUS,"Mar 21, 2020",0.275
Australia,AUS,"Mar 22, 2020",0.275
Australia,AUS,"Mar 23, 2020",0.275
Australia,AUS,"Mar 24, 2020",0.275
Australia,AUS,"Mar 25, 2020",0.314
Australia,AUS,"Mar 26, 2020",0.431
Australia,AUS,"Mar 27, 2020",0.51
Australia,AUS,"Mar 28, 2020",0.51
Australia,AUS,"Mar 29, 2020",0.549
Australia,AUS,"Mar 30, 2020",0.627
Australia,AUS,"Mar 31, 2020",0.745
Australia,AUS,"Apr 1, 2020",0.784
Australia,AUS,"Apr 2, 2020",0.824
Australia,AUS,"Apr 3, 2020",0.902
Australia,AUS,"Apr 4, 2020",1.176
Australia,AUS,"Apr 5, 2020",1.333
Australia,AUS,"Apr 6, 2020",1.412
Australia,AUS,"Apr 7, 2020",1.647
Australia,AUS,"Apr 8, 2020",1.765
Australia,AUS,"Apr 9, 2020",1.961
Australia,AUS,"Apr 10, 2020",2.039
Australia,AUS,"Apr 11, 2020",2.118
Australia,AUS,"Apr 12, 2020",2.235
Australia,AUS,"Apr 13, 2020",2.392
Australia,AUS,"Apr 14, 2020",2.392
Australia,AUS,"Apr 15, 2020",2.392
Australia,AUS,"Apr 16, 2020",2.471
Australia,AUS,"Apr 17, 2020",2.471
Australia,AUS,"Apr 18, 2020",2.627
Australia,AUS,"Apr 19, 2020",2.706
Australia,AUS,"Apr 20, 2020",2.745
Australia,AUS,"Apr 21, 2020",2.784
Australia,AUS,"Apr 22, 2020",2.902
Australia,AUS,"Apr 23, 2020",2.902
Australia,AUS,"Apr 24, 2020",2.941
Australia,AUS,"Apr 25, 2020",3.098
Australia,AUS,"Apr 26, 2020",3.176
Australia,AUS,"Apr 27, 2020",3.255
Australia,AUS,"Apr 28, 2020",3.294
Australia,AUS,"Apr 29, 2020",3.451
Australia,AUS,"Apr 30, 2020",3.529
Australia,AUS,"May 1, 2020",3.608
Australia,AUS,"May 2, 2020",3.647
Australia,AUS,"May 3, 2020",3.647
Australia,AUS,"May 4, 2020",3.726
Australia,AUS,"May 5, 2020",3.726
Australia,AUS,"May 6, 2020",3.765
Australia,AUS,"May 7, 2020",3.804
Australia,AUS,"May 8, 2020",3.804
Australia,AUS,"May 9, 2020",3.804
Australia,AUS,"May 10, 2020",3.804
Australia,AUS,"May 11, 2020",3.804
Australia,AUS,"May 12, 2020",3.804
Australia,AUS,"May 13, 2020",3.804
Australia,AUS,"May 14, 2020",3.843
Australia,AUS,"May 15, 2020",3.843
Australia,AUS,"May 16, 2020",3.843
Australia,AUS,"May 17, 2020",3.843
Australia,AUS,"May 18, 2020",3.843
Austria,AUT,"Dec 31, 2019",0
Austria,AUT,"Jan 1, 2020",0
